file_id,label,class_name,original_filename,n_traces,n_samples,dt_ms
file_00891,1,event,Frisco_2P_June_2024_Divine_Trigger_54529.sgy,366,2000,0.5
file_00892,1,event,Frisco_2P_June_2024_Divine_Trigger_54530.sgy,366,2000,0.5
file_00893,1,event,Frisco_2P_June_2024_Divine_Trigger_54531.sgy,366,2000,0.5
file_00894,1,event,Frisco_2P_June_2024_Divine_Trigger_54532.sgy,366,2000,0.5
file_00895,1,event,Frisco_2P_June_2024_Divine_Trigger_54533.sgy,366,2000,0.5
file_00896,1,event,Frisco_2P_June_2024_Divine_Trigger_54534.sgy,366,2000,0.5
file_00897,1,event,Frisco_2P_June_2024_Divine_Trigger_54535.sgy,366,2000,0.5
file_00898,1,event,Frisco_2P_June_2024_Divine_Trigger_54536.sgy,366,2000,0.5
file_00899,1,event,Frisco_2P_June_2024_Divine_Trigger_54538.sgy,366,2000,0.5
file_00900,1,event,Frisco_2P_June_2024_Divine_Trigger_54539.sgy,366,2000,0.5
file_00901,1,event,Frisco_2P_June_2024_Divine_Trigger_54540.sgy,366,2000,0.5
file_00902,1,event,Frisco_2P_June_2024_Divine_Trigger_54541.sgy,366,2000,0.5
file_00903,1,event,Frisco_2P_June_2024_Divine_Trigger_54542.sgy,366,2000,0.5
file_00904,1,event,Frisco_2P_June_2024_Divine_Trigger_54543.sgy,366,2000,0.5
file_00905,1,event,Frisco_2P_June_2024_Divine_Trigger_54544.sgy,366,2000,0.5
file_00906,1,event,Frisco_2P_June_2024_Divine_Trigger_54545.sgy,366,2000,0.5
file_00907,1,event,Frisco_2P_June_2024_Divine_Trigger_54546.sgy,366,2000,0.5
file_00908,1,event,Frisco_2P_June_2024_Divine_Trigger_54547.sgy,366,2000,0.5
file_00909,1,event,Frisco_2P_June_2024_Divine_Trigger_54548.sgy,366,2000,0.5
file_00910,1,event,Frisco_2P_June_2024_Divine_Trigger_54549.sgy,366,2000,0.5
file_00911,1,event,Frisco_2P_June_2024_Divine_Trigger_54550.sgy,366,2000,0.5
file_00912,1,event,Frisco_2P_June_2024_Divine_Trigger_54551.sgy,366,2000,0.5
file_00913,1,event,Frisco_2P_June_2024_Divine_Trigger_54552.sgy,366,2000,0.5
file_00914,1,event,Frisco_2P_June_2024_Divine_Trigger_54554.sgy,366,2000,0.5
file_00915,1,event,Frisco_2P_June_2024_Divine_Trigger_54556.sgy,366,2000,0.5
file_00916,1,event,Frisco_2P_June_2024_Divine_Trigger_54557.sgy,366,2000,0.5
file_00917,1,event,Frisco_2P_June_2024_Divine_Trigger_54558.sgy,366,2000,0.5
file_00918,1,event,Frisco_2P_June_2024_Divine_Trigger_54559.sgy,366,2000,0.5
file_00919,1,event,Frisco_2P_June_2024_Divine_Trigger_54562.sgy,366,2000,0.5
file_00920,1,event,Frisco_2P_June_2024_Divine_Trigger_54563.sgy,366,2000,0.5
file_00921,1,event,Frisco_2P_June_2024_Divine_Trigger_54565.sgy,366,2000,0.5
file_00922,1,event,Frisco_2P_June_2024_Divine_Trigger_54567.sgy,366,2000,0.5
file_00923,1,event,Frisco_2P_June_2024_Divine_Trigger_54568.sgy,366,2000,0.5
file_00924,1,event,Frisco_2P_June_2024_Divine_Trigger_54569.sgy,366,2000,0.5
file_00925,1,event,Frisco_2P_June_2024_Divine_Trigger_54571.sgy,366,2000,0.5
file_00926,1,event,Frisco_2P_June_2024_Divine_Trigger_54574.sgy,366,2000,0.5
file_00927,1,event,Frisco_2P_June_2024_Divine_Trigger_54575.sgy,366,2000,0.5
file_00928,1,event,Frisco_2P_June_2024_Divine_Trigger_54577.sgy,366,2000,0.5
file_00929,1,event,Frisco_2P_June_2024_Divine_Trigger_54580.sgy,366,2000,0.5
file_00930,1,event,Frisco_2P_June_2024_Divine_Trigger_54581.sgy,366,2000,0.5
file_00931,1,event,Frisco_2P_June_2024_Divine_Trigger_54582.sgy,366,2000,0.5
file_00932,1,event,Frisco_2P_June_2024_Divine_Trigger_54583.sgy,366,2000,0.5
file_00933,1,event,Frisco_2P_June_2024_Divine_Trigger_54588.sgy,366,2000,0.5
file_00934,1,event,Frisco_2P_June_2024_Divine_Trigger_54589.sgy,366,2000,0.5
file_00935,1,event,Frisco_2P_June_2024_Divine_Trigger_54590.sgy,366,2000,0.5
file_00936,1,event,Frisco_2P_June_2024_Divine_Trigger_54591.sgy,366,2000,0.5
file_00937,1,event,Frisco_2P_June_2024_Divine_Trigger_54592.sgy,366,2000,0.5
file_00938,1,event,Frisco_2P_June_2024_Divine_Trigger_54593.sgy,366,2000,0.5
file_00939,1,event,Frisco_2P_June_2024_Divine_Trigger_54594.sgy,366,2000,0.5
file_00940,1,event,Frisco_2P_June_2024_Divine_Trigger_54595.sgy,366,2000,0.5
file_00941,1,event,Frisco_2P_June_2024_Divine_Trigger_54596.sgy,366,2000,0.5
file_00942,1,event,Frisco_2P_June_2024_Divine_Trigger_54597.sgy,366,2000,0.5
file_00943,1,event,Frisco_2P_June_2024_Divine_Trigger_54598.sgy,366,2000,0.5
file_00944,1,event,Frisco_2P_June_2024_Divine_Trigger_54599.sgy,366,2000,0.5
file_00945,1,event,Frisco_2P_June_2024_Divine_Trigger_54600.sgy,366,2000,0.5
file_00946,1,event,Frisco_2P_June_2024_Divine_Trigger_54601.sgy,366,2000,0.5
file_00947,1,event,Frisco_2P_June_2024_Divine_Trigger_54602.sgy,366,2000,0.5
file_00948,1,event,Frisco_2P_June_2024_Divine_Trigger_54603.sgy,366,2000,0.5
file_00949,1,event,Frisco_2P_June_2024_Divine_Trigger_54604.sgy,366,2000,0.5
file_00950,1,event,Frisco_2P_June_2024_Divine_Trigger_54606.sgy,366,2000,0.5
file_00951,1,event,Frisco_2P_June_2024_Divine_Trigger_54607.sgy,366,2000,0.5
file_00952,1,event,Frisco_2P_June_2024_Divine_Trigger_54609.sgy,366,2000,0.5
file_00953,1,event,Frisco_2P_June_2024_Divine_Trigger_54610.sgy,366,2000,0.5
file_00954,1,event,Frisco_2P_June_2024_Divine_Trigger_54611.sgy,366,2000,0.5
file_00955,1,event,Frisco_2P_June_2024_Divine_Trigger_54612.sgy,366,2000,0.5
file_00956,1,event,Frisco_2P_June_2024_Divine_Trigger_54613.sgy,366,2000,0.5
file_00957,1,event,Frisco_2P_June_2024_Divine_Trigger_54614.sgy,366,2000,0.5
file_00958,1,event,Frisco_2P_June_2024_Divine_Trigger_54615.sgy,366,2000,0.5
file_00959,1,event,Frisco_2P_June_2024_Divine_Trigger_54616.sgy,366,2000,0.5
file_00960,1,event,Frisco_2P_June_2024_Divine_Trigger_54617.sgy,366,2000,0.5
file_00961,1,event,Frisco_2P_June_2024_Divine_Trigger_54618.sgy,366,2000,0.5
file_00962,1,event,Frisco_2P_June_2024_Divine_Trigger_54620.sgy,366,2000,0.5
file_00963,1,event,Frisco_2P_June_2024_Divine_Trigger_54621.sgy,366,2000,0.5
file_00964,1,event,Frisco_2P_June_2024_Divine_Trigger_54622.sgy,366,2000,0.5
file_00965,1,event,Frisco_2P_June_2024_Divine_Trigger_54623.sgy,366,2000,0.5
file_00966,1,event,Frisco_2P_June_2024_Divine_Trigger_54625.sgy,366,2000,0.5
file_00967,1,event,Frisco_2P_June_2024_Divine_Trigger_54628.sgy,366,2000,0.5
file_00968,1,event,Frisco_2P_June_2024_Divine_Trigger_54629.sgy,366,2000,0.5
file_00969,1,event,Frisco_2P_June_2024_Divine_Trigger_54631.sgy,366,2000,0.5
file_00970,1,event,Frisco_2P_June_2024_Divine_Trigger_54633.sgy,366,2000,0.5
file_00971,1,event,Frisco_2P_June_2024_Divine_Trigger_54635.sgy,366,2000,0.5
file_00972,1,event,Frisco_2P_June_2024_Divine_Trigger_54637.sgy,366,2000,0.5
file_00973,1,event,Frisco_2P_June_2024_Divine_Trigger_54639.sgy,366,2000,0.5
file_00974,1,event,Frisco_2P_June_2024_Divine_Trigger_54640.sgy,366,2000,0.5
file_00975,1,event,Frisco_2P_June_2024_Divine_Trigger_54641.sgy,366,2000,0.5
file_00976,1,event,Frisco_2P_June_2024_Divine_Trigger_54642.sgy,366,2000,0.5
file_00977,1,event,Frisco_2P_June_2024_Divine_Trigger_54643.sgy,366,2000,0.5
file_00978,1,event,Frisco_2P_June_2024_Divine_Trigger_54645.sgy,366,2000,0.5
file_00979,1,event,Frisco_2P_June_2024_Divine_Trigger_54646.sgy,366,2000,0.5
file_00980,1,event,Frisco_2P_June_2024_Divine_Trigger_54648.sgy,366,2000,0.5
file_00981,1,event,Frisco_2P_June_2024_Divine_Trigger_54651.sgy,366,2000,0.5
file_00982,1,event,Frisco_2P_June_2024_Divine_Trigger_54652.sgy,366,2000,0.5
file_00983,1,event,Frisco_2P_June_2024_Divine_Trigger_54653.sgy,366,2000,0.5
file_00984,1,event,Frisco_2P_June_2024_Divine_Trigger_54654.sgy,366,2000,0.5
file_00985,1,event,Frisco_2P_June_2024_Divine_Trigger_54655.sgy,366,2000,0.5
file_00986,1,event,Frisco_2P_June_2024_Divine_Trigger_54656.sgy,366,2000,0.5
file_00987,1,event,Frisco_2P_June_2024_Divine_Trigger_54657.sgy,366,2000,0.5
file_00988,1,event,Frisco_2P_June_2024_Divine_Trigger_54658.sgy,366,2000,0.5
file_00989,1,event,Frisco_2P_June_2024_Divine_Trigger_54659.sgy,366,2000,0.5
file_00990,1,event,Frisco_2P_June_2024_Divine_Trigger_54660.sgy,366,2000,0.5
file_00991,1,event,Frisco_2P_June_2024_Divine_Trigger_54661.sgy,366,2000,0.5
file_00992,1,event,Frisco_2P_June_2024_Divine_Trigger_54662.sgy,366,2000,0.5
file_00993,1,event,Frisco_2P_June_2024_Divine_Trigger_54663.sgy,366,2000,0.5
file_00994,1,event,Frisco_2P_June_2024_Divine_Trigger_54665.sgy,366,2000,0.5
file_00995,1,event,Frisco_2P_June_2024_Divine_Trigger_54666.sgy,366,2000,0.5
file_00996,1,event,Frisco_2P_June_2024_Divine_Trigger_54667.sgy,366,2000,0.5
file_00997,1,event,Frisco_2P_June_2024_Divine_Trigger_54668.sgy,366,2000,0.5
file_00998,1,event,Frisco_2P_June_2024_Divine_Trigger_54669.sgy,366,2000,0.5
file_00999,1,event,Frisco_2P_June_2024_Divine_Trigger_54671.sgy,366,2000,0.5
file_01000,1,event,Frisco_2P_June_2024_Divine_Trigger_54675.sgy,366,2000,0.5
file_01001,0,noise,Frisco_2P_June_2024_Divine_Trigger_40312.sgy,366,2000,0.5
file_01002,0,noise,Frisco_2P_June_2024_Divine_Trigger_40313.sgy,366,2000,0.5
file_01003,0,noise,Frisco_2P_June_2024_Divine_Trigger_40315.sgy,366,2000,0.5
file_01004,0,noise,Frisco_2P_June_2024_Divine_Trigger_40316.sgy,366,2000,0.5
file_01005,0,noise,Frisco_2P_June_2024_Divine_Trigger_40321.sgy,366,2000,0.5
file_01006,0,noise,Frisco_2P_June_2024_Divine_Trigger_40322.sgy,366,2000,0.5
file_01007,0,noise,Frisco_2P_June_2024_Divine_Trigger_40323.sgy,366,2000,0.5
file_01008,0,noise,Frisco_2P_June_2024_Divine_Trigger_40324.sgy,366,2000,0.5
file_01009,0,noise,Frisco_2P_June_2024_Divine_Trigger_40325.sgy,366,2000,0.5
file_01010,0,noise,Frisco_2P_June_2024_Divine_Trigger_40327.sgy,366,2000,0.5
file_01011,0,noise,Frisco_2P_June_2024_Divine_Trigger_40328.sgy,366,2000,0.5
file_01012,0,noise,Frisco_2P_June_2024_Divine_Trigger_40329.sgy,366,2000,0.5
file_01013,0,noise,Frisco_2P_June_2024_Divine_Trigger_40331.sgy,366,2000,0.5
file_01014,0,noise,Frisco_2P_June_2024_Divine_Trigger_40340.sgy,366,2000,0.5
file_01015,0,noise,Frisco_2P_June_2024_Divine_Trigger_40348.sgy,366,2000,0.5
file_01016,0,noise,Frisco_2P_June_2024_Divine_Trigger_40352.sgy,366,2000,0.5
file_01017,0,noise,Frisco_2P_June_2024_Divine_Trigger_40353.sgy,366,2000,0.5
file_01018,0,noise,Frisco_2P_June_2024_Divine_Trigger_40354.sgy,366,2000,0.5
file_01019,0,noise,Frisco_2P_June_2024_Divine_Trigger_40355.sgy,366,2000,0.5
file_01020,0,noise,Frisco_2P_June_2024_Divine_Trigger_40356.sgy,366,2000,0.5
file_01021,0,noise,Frisco_2P_June_2024_Divine_Trigger_40359.sgy,366,2000,0.5
file_01022,0,noise,Frisco_2P_June_2024_Divine_Trigger_40363.sgy,366,2000,0.5
file_01023,0,noise,Frisco_2P_June_2024_Divine_Trigger_40364.sgy,366,2000,0.5
file_01024,0,noise,Frisco_2P_June_2024_Divine_Trigger_40365.sgy,366,2000,0.5
file_01025,0,noise,Frisco_2P_June_2024_Divine_Trigger_40370.sgy,366,2000,0.5
file_01026,0,noise,Frisco_2P_June_2024_Divine_Trigger_40373.sgy,366,2000,0.5
file_01027,0,noise,Frisco_2P_June_2024_Divine_Trigger_40375.sgy,366,2000,0.5
file_01028,0,noise,Frisco_2P_June_2024_Divine_Trigger_40376.sgy,366,2000,0.5
file_01029,0,noise,Frisco_2P_June_2024_Divine_Trigger_40377.sgy,366,2000,0.5
file_01030,0,noise,Frisco_2P_June_2024_Divine_Trigger_40378.sgy,366,2000,0.5
file_01031,0,noise,Frisco_2P_June_2024_Divine_Trigger_40379.sgy,366,2000,0.5
file_01032,0,noise,Frisco_2P_June_2024_Divine_Trigger_40383.sgy,366,2000,0.5
file_01033,0,noise,Frisco_2P_June_2024_Divine_Trigger_40388.sgy,366,2000,0.5
file_01034,0,noise,Frisco_2P_June_2024_Divine_Trigger_40389.sgy,366,2000,0.5
file_01035,0,noise,Frisco_2P_June_2024_Divine_Trigger_40390.sgy,366,2000,0.5
file_01036,0,noise,Frisco_2P_June_2024_Divine_Trigger_40391.sgy,366,2000,0.5
file_01037,0,noise,Frisco_2P_June_2024_Divine_Trigger_40395.sgy,366,2000,0.5
file_01038,0,noise,Frisco_2P_June_2024_Divine_Trigger_40396.sgy,366,2000,0.5
file_01039,0,noise,Frisco_2P_June_2024_Divine_Trigger_40397.sgy,366,2000,0.5
file_01040,0,noise,Frisco_2P_June_2024_Divine_Trigger_40398.sgy,366,2000,0.5
file_01041,0,noise,Frisco_2P_June_2024_Divine_Trigger_40406.sgy,366,2000,0.5
file_01042,0,noise,Frisco_2P_June_2024_Divine_Trigger_40408.sgy,366,2000,0.5
file_01043,0,noise,Frisco_2P_June_2024_Divine_Trigger_40410.sgy,366,2000,0.5
file_01044,0,noise,Frisco_2P_June_2024_Divine_Trigger_40411.sgy,366,2000,0.5
file_01045,0,noise,Frisco_2P_June_2024_Divine_Trigger_40412.sgy,366,2000,0.5
file_01046,0,noise,Frisco_2P_June_2024_Divine_Trigger_40413.sgy,366,2000,0.5
file_01047,0,noise,Frisco_2P_June_2024_Divine_Trigger_40414.sgy,366,2000,0.5
file_01048,0,noise,Frisco_2P_June_2024_Divine_Trigger_40419.sgy,366,2000,0.5
file_01049,0,noise,Frisco_2P_June_2024_Divine_Trigger_40420.sgy,366,2000,0.5
file_01050,0,noise,Frisco_2P_June_2024_Divine_Trigger_40423.sgy,366,2000,0.5
file_01051,0,noise,Frisco_2P_June_2024_Divine_Trigger_40424.sgy,366,2000,0.5
file_01052,0,noise,Frisco_2P_June_2024_Divine_Trigger_40425.sgy,366,2000,0.5
file_01053,0,noise,Frisco_2P_June_2024_Divine_Trigger_40429.sgy,366,2000,0.5
file_01054,0,noise,Frisco_2P_June_2024_Divine_Trigger_40431.sgy,366,2000,0.5
file_01055,0,noise,Frisco_2P_June_2024_Divine_Trigger_40434.sgy,366,2000,0.5
file_01056,0,noise,Frisco_2P_June_2024_Divine_Trigger_40437.sgy,366,2000,0.5
file_01057,0,noise,Frisco_2P_June_2024_Divine_Trigger_40442.sgy,366,2000,0.5
file_01058,0,noise,Frisco_2P_June_2024_Divine_Trigger_40443.sgy,366,2000,0.5
file_01059,0,noise,Frisco_2P_June_2024_Divine_Trigger_40444.sgy,366,2000,0.5
file_01060,0,noise,Frisco_2P_June_2024_Divine_Trigger_40445.sgy,366,2000,0.5
file_01061,0,noise,Frisco_2P_June_2024_Divine_Trigger_40446.sgy,366,2000,0.5
file_01062,0,noise,Frisco_2P_June_2024_Divine_Trigger_40448.sgy,366,2000,0.5
file_01063,0,noise,Frisco_2P_June_2024_Divine_Trigger_40450.sgy,366,2000,0.5
file_01064,0,noise,Frisco_2P_June_2024_Divine_Trigger_40451.sgy,366,2000,0.5
file_01065,0,noise,Frisco_2P_June_2024_Divine_Trigger_40455.sgy,366,2000,0.5
file_01066,0,noise,Frisco_2P_June_2024_Divine_Trigger_40459.sgy,366,2000,0.5
file_01067,0,noise,Frisco_2P_June_2024_Divine_Trigger_40460.sgy,366,2000,0.5
file_01068,0,noise,Frisco_2P_June_2024_Divine_Trigger_40466.sgy,366,2000,0.5
file_01069,0,noise,Frisco_2P_June_2024_Divine_Trigger_40473.sgy,366,2000,0.5
file_01070,0,noise,Frisco_2P_June_2024_Divine_Trigger_40474.sgy,366,2000,0.5
file_01071,0,noise,Frisco_2P_June_2024_Divine_Trigger_40479.sgy,366,2000,0.5
file_01072,0,noise,Frisco_2P_June_2024_Divine_Trigger_40480.sgy,366,2000,0.5
file_01073,0,noise,Frisco_2P_June_2024_Divine_Trigger_40481.sgy,366,2000,0.5
file_01074,0,noise,Frisco_2P_June_2024_Divine_Trigger_40482.sgy,366,2000,0.5
file_01075,0,noise,Frisco_2P_June_2024_Divine_Trigger_40485.sgy,366,2000,0.5
file_01076,0,noise,Frisco_2P_June_2024_Divine_Trigger_40486.sgy,366,2000,0.5
file_01077,0,noise,Frisco_2P_June_2024_Divine_Trigger_40487.sgy,366,2000,0.5
file_01078,0,noise,Frisco_2P_June_2024_Divine_Trigger_40488.sgy,366,2000,0.5
file_01079,0,noise,Frisco_2P_June_2024_Divine_Trigger_40489.sgy,366,2000,0.5
file_01080,0,noise,Frisco_2P_June_2024_Divine_Trigger_40490.sgy,366,2000,0.5
file_01081,0,noise,Frisco_2P_June_2024_Divine_Trigger_40492.sgy,366,2000,0.5
file_01082,0,noise,Frisco_2P_June_2024_Divine_Trigger_40493.sgy,366,2000,0.5
file_01083,0,noise,Frisco_2P_June_2024_Divine_Trigger_40497.sgy,366,2000,0.5
file_01084,0,noise,Frisco_2P_June_2024_Divine_Trigger_40498.sgy,366,2000,0.5
file_01085,0,noise,Frisco_2P_June_2024_Divine_Trigger_40500.sgy,366,2000,0.5
file_01086,0,noise,Frisco_2P_June_2024_Divine_Trigger_40501.sgy,366,2000,0.5
file_01087,0,noise,Frisco_2P_June_2024_Divine_Trigger_40505.sgy,366,2000,0.5
file_01088,0,noise,Frisco_2P_June_2024_Divine_Trigger_40511.sgy,366,2000,0.5
file_01089,0,noise,Frisco_2P_June_2024_Divine_Trigger_40517.sgy,366,2000,0.5
file_01090,0,noise,Frisco_2P_June_2024_Divine_Trigger_40518.sgy,366,2000,0.5
file_01091,0,noise,Frisco_2P_June_2024_Divine_Trigger_40519.sgy,366,2000,0.5
file_01092,0,noise,Frisco_2P_June_2024_Divine_Trigger_40520.sgy,366,2000,0.5
file_01093,0,noise,Frisco_2P_June_2024_Divine_Trigger_40521.sgy,366,2000,0.5
file_01094,0,noise,Frisco_2P_June_2024_Divine_Trigger_40522.sgy,366,2000,0.5
file_01095,0,noise,Frisco_2P_June_2024_Divine_Trigger_40525.sgy,366,2000,0.5
file_01096,0,noise,Frisco_2P_June_2024_Divine_Trigger_40527.sgy,366,2000,0.5
file_01097,0,noise,Frisco_2P_June_2024_Divine_Trigger_40534.sgy,366,2000,0.5
file_01098,0,noise,Frisco_2P_June_2024_Divine_Trigger_40535.sgy,366,2000,0.5
file_01099,0,noise,Frisco_2P_June_2024_Divine_Trigger_40538.sgy,366,2000,0.5
file_01100,0,noise,Frisco_2P_June_2024_Divine_Trigger_40543.sgy,366,2000,0.5
file_01101,0,noise,Frisco_2P_June_2024_Divine_Trigger_40546.sgy,366,2000,0.5
file_01102,0,noise,Frisco_2P_June_2024_Divine_Trigger_40555.sgy,366,2000,0.5
file_01103,0,noise,Frisco_2P_June_2024_Divine_Trigger_40566.sgy,366,2000,0.5
file_01104,0,noise,Frisco_2P_June_2024_Divine_Trigger_40568.sgy,366,2000,0.5
file_01105,0,noise,Frisco_2P_June_2024_Divine_Trigger_40570.sgy,366,2000,0.5
file_01106,0,noise,Frisco_2P_June_2024_Divine_Trigger_40571.sgy,366,2000,0.5
file_01107,0,noise,Frisco_2P_June_2024_Divine_Trigger_40573.sgy,366,2000,0.5
file_01108,0,noise,Frisco_2P_June_2024_Divine_Trigger_40575.sgy,366,2000,0.5
file_01109,0,noise,Frisco_2P_June_2024_Divine_Trigger_40585.sgy,366,2000,0.5
file_01110,0,noise,Frisco_2P_June_2024_Divine_Trigger_40587.sgy,366,2000,0.5
file_01111,0,noise,Frisco_2P_June_2024_Divine_Trigger_40588.sgy,366,2000,0.5
file_01112,0,noise,Frisco_2P_June_2024_Divine_Trigger_40589.sgy,366,2000,0.5
file_01113,0,noise,Frisco_2P_June_2024_Divine_Trigger_40590.sgy,366,2000,0.5
file_01114,0,noise,Frisco_2P_June_2024_Divine_Trigger_40594.sgy,366,2000,0.5
file_01115,0,noise,Frisco_2P_June_2024_Divine_Trigger_40597.sgy,366,2000,0.5
file_01116,0,noise,Frisco_2P_June_2024_Divine_Trigger_40598.sgy,366,2000,0.5
file_01117,0,noise,Frisco_2P_June_2024_Divine_Trigger_40599.sgy,366,2000,0.5
file_01118,0,noise,Frisco_2P_June_2024_Divine_Trigger_40600.sgy,366,2000,0.5
file_01119,0,noise,Frisco_2P_June_2024_Divine_Trigger_40601.sgy,366,2000,0.5
file_01120,0,noise,Frisco_2P_June_2024_Divine_Trigger_40604.sgy,366,2000,0.5
file_01121,0,noise,Frisco_2P_June_2024_Divine_Trigger_40609.sgy,366,2000,0.5
file_01122,0,noise,Frisco_2P_June_2024_Divine_Trigger_40610.sgy,366,2000,0.5
file_01123,0,noise,Frisco_2P_June_2024_Divine_Trigger_40613.sgy,366,2000,0.5
file_01124,0,noise,Frisco_2P_June_2024_Divine_Trigger_40615.sgy,366,2000,0.5
file_01125,0,noise,Frisco_2P_June_2024_Divine_Trigger_40616.sgy,366,2000,0.5
file_01126,0,noise,Frisco_2P_June_2024_Divine_Trigger_40617.sgy,366,2000,0.5
file_01127,0,noise,Frisco_2P_June_2024_Divine_Trigger_40618.sgy,366,2000,0.5
file_01128,0,noise,Frisco_2P_June_2024_Divine_Trigger_40619.sgy,366,2000,0.5
file_01129,0,noise,Frisco_2P_June_2024_Divine_Trigger_40620.sgy,366,2000,0.5
file_01130,0,noise,Frisco_2P_June_2024_Divine_Trigger_40621.sgy,366,2000,0.5
file_01131,0,noise,Frisco_2P_June_2024_Divine_Trigger_40622.sgy,366,2000,0.5
file_01132,0,noise,Frisco_2P_June_2024_Divine_Trigger_40625.sgy,366,2000,0.5
file_01133,0,noise,Frisco_2P_June_2024_Divine_Trigger_40628.sgy,366,2000,0.5
file_01134,0,noise,Frisco_2P_June_2024_Divine_Trigger_40630.sgy,366,2000,0.5
file_01135,0,noise,Frisco_2P_June_2024_Divine_Trigger_40631.sgy,366,2000,0.5
file_01136,0,noise,Frisco_2P_June_2024_Divine_Trigger_40632.sgy,366,2000,0.5
file_01137,0,noise,Frisco_2P_June_2024_Divine_Trigger_40634.sgy,366,2000,0.5
file_01138,0,noise,Frisco_2P_June_2024_Divine_Trigger_40635.sgy,366,2000,0.5
file_01139,0,noise,Frisco_2P_June_2024_Divine_Trigger_40637.sgy,366,2000,0.5
file_01140,0,noise,Frisco_2P_June_2024_Divine_Trigger_40638.sgy,366,2000,0.5
file_01141,0,noise,Frisco_2P_June_2024_Divine_Trigger_40645.sgy,366,2000,0.5
file_01142,0,noise,Frisco_2P_June_2024_Divine_Trigger_40649.sgy,366,2000,0.5
file_01143,0,noise,Frisco_2P_June_2024_Divine_Trigger_40650.sgy,366,2000,0.5
file_01144,0,noise,Frisco_2P_June_2024_Divine_Trigger_40653.sgy,366,2000,0.5
file_01145,0,noise,Frisco_2P_June_2024_Divine_Trigger_40654.sgy,366,2000,0.5
file_01146,0,noise,Frisco_2P_June_2024_Divine_Trigger_40655.sgy,366,2000,0.5
file_01147,0,noise,Frisco_2P_June_2024_Divine_Trigger_40656.sgy,366,2000,0.5
file_01148,0,noise,Frisco_2P_June_2024_Divine_Trigger_40659.sgy,366,2000,0.5
file_01149,0,noise,Frisco_2P_June_2024_Divine_Trigger_40662.sgy,366,2000,0.5
file_01150,0,noise,Frisco_2P_June_2024_Divine_Trigger_40664.sgy,366,2000,0.5
file_01151,0,noise,Frisco_2P_June_2024_Divine_Trigger_40670.sgy,366,2000,0.5
file_01152,0,noise,Frisco_2P_June_2024_Divine_Trigger_40676.sgy,366,2000,0.5
file_01153,0,noise,Frisco_2P_June_2024_Divine_Trigger_40677.sgy,366,2000,0.5
file_01154,0,noise,Frisco_2P_June_2024_Divine_Trigger_40678.sgy,366,2000,0.5
file_01155,0,noise,Frisco_2P_June_2024_Divine_Trigger_40679.sgy,366,2000,0.5
file_01156,0,noise,Frisco_2P_June_2024_Divine_Trigger_40681.sgy,366,2000,0.5
file_01157,0,noise,Frisco_2P_June_2024_Divine_Trigger_40696.sgy,366,2000,0.5
file_01158,0,noise,Frisco_2P_June_2024_Divine_Trigger_40697.sgy,366,2000,0.5
file_01159,0,noise,Frisco_2P_June_2024_Divine_Trigger_40698.sgy,366,2000,0.5
file_01160,0,noise,Frisco_2P_June_2024_Divine_Trigger_40700.sgy,366,2000,0.5
file_01161,0,noise,Frisco_2P_June_2024_Divine_Trigger_40702.sgy,366,2000,0.5
file_01162,0,noise,Frisco_2P_June_2024_Divine_Trigger_40703.sgy,366,2000,0.5
file_01163,0,noise,Frisco_2P_June_2024_Divine_Trigger_40704.sgy,366,2000,0.5
file_01164,0,noise,Frisco_2P_June_2024_Divine_Trigger_40705.sgy,366,2000,0.5
file_01165,0,noise,Frisco_2P_June_2024_Divine_Trigger_40708.sgy,366,2000,0.5
file_01166,0,noise,Frisco_2P_June_2024_Divine_Trigger_40714.sgy,366,2000,0.5
file_01167,0,noise,Frisco_2P_June_2024_Divine_Trigger_40716.sgy,366,2000,0.5
file_01168,0,noise,Frisco_2P_June_2024_Divine_Trigger_40722.sgy,366,2000,0.5
file_01169,0,noise,Frisco_2P_June_2024_Divine_Trigger_40724.sgy,366,2000,0.5
file_01170,0,noise,Frisco_2P_June_2024_Divine_Trigger_40725.sgy,366,2000,0.5
file_01171,0,noise,Frisco_2P_June_2024_Divine_Trigger_40726.sgy,366,2000,0.5
file_01172,0,noise,Frisco_2P_June_2024_Divine_Trigger_40728.sgy,366,2000,0.5
file_01173,0,noise,Frisco_2P_June_2024_Divine_Trigger_40729.sgy,366,2000,0.5
file_01174,0,noise,Frisco_2P_June_2024_Divine_Trigger_40731.sgy,366,2000,0.5
file_01175,0,noise,Frisco_2P_June_2024_Divine_Trigger_40732.sgy,366,2000,0.5
file_01176,0,noise,Frisco_2P_June_2024_Divine_Trigger_40734.sgy,366,2000,0.5
file_01177,0,noise,Frisco_2P_June_2024_Divine_Trigger_40735.sgy,366,2000,0.5
file_01178,0,noise,Frisco_2P_June_2024_Divine_Trigger_40736.sgy,366,2000,0.5
file_01179,0,noise,Frisco_2P_June_2024_Divine_Trigger_40737.sgy,366,2000,0.5
file_01180,0,noise,Frisco_2P_June_2024_Divine_Trigger_40739.sgy,366,2000,0.5
file_01181,0,noise,Frisco_2P_June_2024_Divine_Trigger_40740.sgy,366,2000,0.5
file_01182,0,noise,Frisco_2P_June_2024_Divine_Trigger_40743.sgy,366,2000,0.5
file_01183,0,noise,Frisco_2P_June_2024_Divine_Trigger_40744.sgy,366,2000,0.5
